60
58
57
54
53
53
51
50
49
49
48
48
48
42
42
41
39
39
39
37
36
33
33
33
32
29
22
19
19
17
65
59
58
55
52
50
49
48
48
48
48
47
47
46
44
44
43
42
39
36
35
29
28
27
27
25
24
24
22
21
67
61
55
53
51
51
51
51
49
47
43
43
42
42
41
41
41
40
37
36
34
33
32
31
31
29
28
26
24
20
73
67
57
56
55
53
48
48
48
48
45
44
44
42
42
42
41
41
40
35
33
33
33
32
30
29
23
21
17
10
67
60
56
56
55
55
53
51
50
50
49
46
45
45
41
40
39
38
38
38
37
33
32
30
29
25
21
18
17
16
62
59
57
56
54
54
54
51
50
49
48
48
48
44
44
43
40
38
37
36
34
33
29
28
27
25
25
23
19
15
66
60
58
57
56
56
54
49
49
47
45
45
45
44
43
41
41
38
34
34
33
31
29
29
28
27
25
24
21
20
62
61
58
57
57
56
55
52
50
48
46
46
44
43
42
41
40
39
37
36
35
34
32
30
24
24
23
22
19
17
61
59
57
55
54
53
53
53
50
50
50
50
47
46
44
42
41
40
40
37
32
29
29
27
27
26
26
25
15
12
66
65
62
59
54
54
54
53
50
49
48
47
46
43
41
41
39
36
35
34
34
33
32
29
24
24
23
19
19
17
66
59
57
56
56
55
55
54
52
51
50
48
45
43
41
41
40
38
37
36
34
33
32
26
23
23
22
22
20
15
67
61
58
53
52
51
50
49
47
45
44
42
42
41
41
40
40
39
35
35
33
33
33
32
32
31
30
28
24
22
64
63
60
54
52
50
49
49
47
45
44
44
42
41
41
41
40
38
38
36
35
34
34
33
33
27
26
26
23
21
62
59
59
58
54
52
51
50
49
47
45
45
45
44
44
43
42
42
37
36
34
34
33
33
30
27
26
18
18
13
61
58
57
56
55
54
52
50
47
45
43
42
42
41
41
41
39
37
37
36
35
33
33
29
28
28
25
23
21
60
60
59
51
50
50
50
49
48
48
47
47
44
44
43
42
42
40
38
37
37
35
30
28
27
25
24
17
17
61
58
58
57
52
50
50
49
49
45
44
44
44
43
42
42
41
39
37
36
36
33
30
29
28
27
23
21
21
58
56
56
55
53
53
52
51
50
50
48
47
47
46
45
44
43
41
40
36
32
31
30
26
25
23
19
17
15
67
59
56
55
53
53
52
50
50
49
49
45
45
44
42
42
41
40
35
35
34
32
31
29
28
22
19
17
15
62
62
61
61
58
56
56
55
51
50
47
46
45
43
43
42
41
41
37
36
36
31
27
20
19
19
17
16
11
69
64
61
57
57
57
56
56
54
54
49
45
44
42
40
40
39
36
34
33
30
30
26
24
22
21
20
15
14
